date,country_code,block,block_value
1995-10-31,ES,Macro vulnerability,0.2909886124470543
1995-10-31,ES,Market stress,-0.23516287147518414
1995-10-31,UK,Credit & leverage,-0.4257366517739138
1995-10-31,UK,Macro vulnerability,0.13473282177197105
1995-10-31,UK,Market stress,-0.29906299211765125
1995-10-31,US,Credit & leverage,-0.40529654506790536
1995-10-31,US,Macro vulnerability,-0.04451949944061487
1995-10-31,US,Market stress,-0.012424902311179506
1995-10-31,US,Uncertainty,-0.8786501225526516
1995-11-30,DE,Credit & leverage,0.01494719973569882
1995-11-30,DE,Macro vulnerability,0.1764185428230993
1995-11-30,DE,Market stress,-0.6558079533886648
1995-11-30,DE,Uncertainty,-0.6198852125200495
1995-11-30,ES,Credit & leverage,-0.04903471916752833
1995-11-30,ES,Macro vulnerability,0.2998635197015762
1995-11-30,ES,Market stress,-0.37850583947469624
1995-11-30,UK,Credit & leverage,-0.4257366517739138
1995-11-30,UK,Macro vulnerability,0.08364944610619379
1995-11-30,UK,Market stress,-0.45902495312106045
1995-11-30,US,Credit & leverage,-0.40529654506790536
1995-11-30,US,Macro vulnerability,-0.049295202991390376
1995-11-30,US,Market stress,-0.20876855335928798
1995-11-30,US,Uncertainty,-0.6504893951697103
1995-12-31,DE,Credit & leverage,0.01494719973569882
1995-12-31,DE,Macro vulnerability,0.23761572203726297
1995-12-31,DE,Market stress,-0.5745881367086071
1995-12-31,DE,Uncertainty,-0.6919918296524024
1995-12-31,ES,Credit & leverage,-0.04903471916752833
1995-12-31,ES,Macro vulnerability,0.2672649996687311
1995-12-31,ES,Market stress,-0.28321311666450694
1995-12-31,UK,Credit & leverage,-0.4257366517739138
1995-12-31,UK,Macro vulnerability,0.11272488187039148
1995-12-31,UK,Market stress,-0.3994350195725551
1995-12-31,US,Credit & leverage,-0.40529654506790536
1995-12-31,US,Macro vulnerability,-0.0575384922675527
1995-12-31,US,Market stress,-0.15173968347090128
1995-12-31,US,Uncertainty,-0.7929484119524407
1996-01-31,DE,Credit & leverage,-0.3300409273783205
1996-01-31,DE,Macro vulnerability,0.32229788624839983
1996-01-31,DE,Market stress,-0.5745159958996208
1996-01-31,DE,Uncertainty,-0.6109135339370574
1996-01-31,ES,Credit & leverage,-0.22269129047159383
1996-01-31,ES,Macro vulnerability,0.10420031123794708
1996-01-31,ES,Market stress,-0.2185631209966129
1996-01-31,UK,Credit & leverage,-0.5941709615581313
1996-01-31,UK,Macro vulnerability,0.06576650198354424
1996-01-31,UK,Market stress,-0.3771263431956209
1996-01-31,US,Credit & leverage,-0.3545470185810149
1996-01-31,US,Macro vulnerability,-0.09323750978898233
1996-01-31,US,Market stress,-0.15576382868457794
1996-01-31,US,Uncertainty,-0.6474871015440745
1996-02-29,DE,Credit & leverage,-0.3300409273783205
1996-02-29,DE,Macro vulnerability,0.38268522810410377
1996-02-29,DE,Market stress,-0.7156161830422655
1996-02-29,DE,Uncertainty,-0.40581629867305896
1996-02-29,ES,Credit & leverage,-0.22269129047159383
1996-02-29,ES,Macro vulnerability,0.08323855446418989
1996-02-29,ES,Market stress,-0.30312990295482406
1996-02-29,UK,Credit & leverage,-0.5941709615581313
1996-02-29,UK,Macro vulnerability,0.05837682519543578
1996-02-29,UK,Market stress,-0.4982287508903847
1996-02-29,US,Credit & leverage,-0.3545470185810149
1996-02-29,US,Macro vulnerability,-0.12317136039981529
1996-02-29,US,Market stress,-0.24973979200762733
1996-02-29,US,Uncertainty,-0.989000304539028
1996-03-31,DE,Credit & leverage,-0.3300409273783205
1996-03-31,DE,Macro vulnerability,0.39571264959332386
1996-03-31,DE,Market stress,-0.6508263942690286
1996-03-31,DE,Uncertainty,-0.34616335779430596
1996-03-31,ES,Credit & leverage,-0.22269129047159383
1996-03-31,ES,Macro vulnerability,0.06872765474291265
1996-03-31,ES,Market stress,-0.2703152394259676
1996-03-31,UK,Credit & leverage,-0.5941709615581313
1996-03-31,UK,Macro vulnerability,0.0729950883089074
1996-03-31,UK,Market stress,-0.46781061153413256
1996-03-31,US,Credit & leverage,-0.3545470185810149
1996-03-31,US,Macro vulnerability,-0.0997994140562818
1996-03-31,US,Market stress,-0.2014346870078978
1996-03-31,US,Uncertainty,-1.06228865029357
1996-04-30,DE,Credit & leverage,-0.43649428410815333
1996-04-30,DE,Macro vulnerability,0.2281248895313248
1996-04-30,DE,Market stress,-0.6016849885748354
1996-04-30,DE,Uncertainty,-0.6451413438651777
1996-04-30,ES,Credit & leverage,-0.39418268909070603
1996-04-30,ES,Macro vulnerability,0.044434247527536476
1996-04-30,ES,Market stress,-0.2846176520865798
1996-04-30,UK,Credit & leverage,-0.5241652046026413
1996-04-30,UK,Macro vulnerability,0.04387167267961808
1996-04-30,UK,Market stress,-0.44059859259160866
1996-04-30,US,Credit & leverage,-0.33957769778695174
1996-04-30,US,Macro vulnerability,-0.27856659069651557
1996-04-30,US,Market stress,-0.19885533199447045
1996-04-30,US,Uncertainty,-1.1420164045915897
1996-05-31,DE,Credit & leverage,-0.43649428410815333
1996-05-31,DE,Macro vulnerability,0.2376161246418077
1996-05-31,DE,Market stress,-0.7058031466032176
1996-05-31,DE,Uncertainty,-0.3849196800824708
1996-05-31,ES,Credit & leverage,-0.39418268909070603
1996-05-31,ES,Macro vulnerability,0.06393093278161921
1996-05-31,ES,Market stress,-0.3551690700710233
1996-05-31,UK,Credit & leverage,-0.5241652046026413
1996-05-31,UK,Macro vulnerability,0.04387167267961808
1996-05-31,UK,Market stress,-0.5179861389019362
1996-05-31,US,Credit & leverage,-0.33957769778695174
1996-05-31,US,Macro vulnerability,-0.27927109576354564
1996-05-31,US,Market stress,-0.3282110743021249
1996-05-31,US,Uncertainty,-1.1365548833398003
1996-06-30,DE,Credit & leverage,-0.43649428410815333
1996-06-30,DE,Macro vulnerability,0.263335300626601
1996-06-30,DE,Market stress,-0.7000670021506766
1996-06-30,DE,Uncertainty,-0.4892705667019542
1996-06-30,ES,Credit & leverage,-0.39418268909070603
1996-06-30,ES,Macro vulnerability,0.05953437178679851
1996-06-30,ES,Market stress,-0.3667133814119992
1996-06-30,UK,Credit & leverage,-0.5241652046026413
1996-06-30,UK,Macro vulnerability,0.029253409566146454
1996-06-30,UK,Market stress,-0.5420708626961476
1996-06-30,US,Credit & leverage,-0.33957769778695174
1996-06-30,US,Macro vulnerability,-0.35740950389308157
1996-06-30,US,Market stress,-0.3349073680204843
1996-06-30,US,Uncertainty,-0.8658991263434368
1996-07-31,DE,Credit & leverage,-0.3299256299483418
1996-07-31,DE,Macro vulnerability,0.2042581042337667
1996-07-31,DE,Market stress,-0.591563326092147
1996-07-31,DE,Uncertainty,-0.5071619856655085
1996-07-31,ES,Credit & leverage,-0.384244326582946
1996-07-31,ES,Macro vulnerability,0.011590500938580309
1996-07-31,ES,Market stress,-0.22153334153960777
1996-07-31,UK,Credit & leverage,-0.359819801659901
1996-07-31,UK,Macro vulnerability,0.029235204775090118
1996-07-31,UK,Market stress,-0.44460923066990027
1996-07-31,US,Credit & leverage,-0.36698310290627556
1996-07-31,US,Macro vulnerability,-0.299325213514851
1996-07-31,US,Market stress,-0.21859042811591176
1996-07-31,US,Uncertainty,-1.0402161726326837
1996-08-31,DE,Credit & leverage,-0.3299256299483418
1996-08-31,DE,Macro vulnerability,0.23031294721220696
1996-08-31,DE,Market stress,-0.6901109284265053
1996-08-31,DE,Uncertainty,-0.7171427037313717
1996-08-31,ES,Credit & leverage,-0.384244326582946
1996-08-31,ES,Macro vulnerability,-0.009532005841346836
1996-08-31,ES,Market stress,-0.34148138492198865
1996-08-31,UK,Credit & leverage,-0.359819801659901
1996-08-31,UK,Macro vulnerability,0.029235204775090118
1996-08-31,UK,Market stress,-0.5393379412027822
1996-08-31,US,Credit & leverage,-0.36698310290627556
1996-08-31,US,Macro vulnerability,-0.3900188167840725
1996-08-31,US,Market stress,-0.31533411785846477
1996-08-31,US,Uncertainty,-0.8088159344996507
1996-09-30,DE,Credit & leverage,-0.3299256299483418
1996-09-30,DE,Macro vulnerability,0.2042581042337667
1996-09-30,DE,Market stress,-0.6320651158337902
1996-09-30,DE,Uncertainty,-0.5923104814211732
1996-09-30,ES,Credit & leverage,-0.384244326582946
1996-09-30,ES,Macro vulnerability,-0.026136294025319733
1996-09-30,ES,Market stress,-0.23193466576391067
1996-09-30,UK,Credit & leverage,-0.359819801659901
1996-09-30,UK,Macro vulnerability,0.029235204775090118
1996-09-30,UK,Market stress,-0.45160544033257244
1996-09-30,US,Credit & leverage,-0.36698310290627556
1996-09-30,US,Macro vulnerability,-0.35418669525209073
1996-09-30,US,Market stress,-0.25279862166151007
1996-09-30,US,Uncertainty,-0.9396913857565312
1996-10-31,DE,Credit & leverage,-0.3285931594295646
1996-10-31,DE,Macro vulnerability,0.14384818096129157
1996-10-31,DE,Market stress,-0.5641800590690469
1996-10-31,DE,Uncertainty,-0.597343676314261
1996-10-31,ES,Credit & leverage,-0.4088985480310427
1996-10-31,ES,Macro vulnerability,-0.01922073098336119
1996-10-31,ES,Market stress,-0.1277412582354284
1996-10-31,UK,Credit & leverage,-0.03088376329598137
1996-10-31,UK,Macro vulnerability,-0.09442452202621938
1996-10-31,UK,Market stress,-0.33994147596970886
1996-10-31,US,Credit & leverage,-0.41595333048862915
1996-10-31,US,Macro vulnerability,-0.4100281803244284
1996-10-31,US,Market stress,-0.191920056843743
1996-10-31,US,Uncertainty,-1.2570482853215934
1996-11-30,DE,Credit & leverage,-0.3285931594295646
1996-11-30,DE,Macro vulnerability,0.14741224906441994
1996-11-30,DE,Market stress,-0.605955743949544
1996-11-30,DE,Uncertainty,-0.5075308983520631
1996-11-30,ES,Credit & leverage,-0.4088985480310427
1996-11-30,ES,Macro vulnerability,-0.04990398153337231
1996-11-30,ES,Market stress,-0.1706012822230251
1996-11-30,UK,Credit & leverage,-0.03088376329598137
1996-11-30,UK,Macro vulnerability,-0.11643246192779909
1996-11-30,UK,Market stress,-0.36413039170751044
1996-11-30,US,Credit & leverage,-0.41595333048862915
1996-11-30,US,Macro vulnerability,-0.3368165928857077
1996-11-30,US,Market stress,-0.2188508730892287
1996-11-30,US,Uncertainty,-1.0264476761750752
1996-12-31,DE,Credit & leverage,-0.3285931594295646
1996-12-31,DE,Macro vulnerability,0.198520003444794
1996-12-31,DE,Market stress,-0.2755329863718004
1996-12-31,DE,Uncertainty,-0.5952677963418502
1996-12-31,ES,Credit & leverage,-0.4088985480310427
1996-12-31,ES,Macro vulnerability,-0.06572343355354189
1996-12-31,ES,Market stress,0.1349826459174586
1996-12-31,UK,Credit & leverage,-0.03088376329598137
1996-12-31,UK,Macro vulnerability,-0.15273648401735992
1996-12-31,UK,Market stress,-0.3042490742844218
1996-12-31,US,Credit & leverage,-0.41595333048862915
1996-12-31,US,Macro vulnerability,-0.32851555122359866
1996-12-31,US,Market stress,-0.2134369730864815
1996-12-31,US,Uncertainty,-1.123971320965031
1997-01-31,DE,Credit & leverage,-0.48631628793753107
1997-01-31,DE,Macro vulnerability,0.3159944337412215
1997-01-31,DE,Market stress,-0.38601118597266587
1997-01-31,DE,Uncertainty,-0.5676218840701759
1997-01-31,ES,Credit & leverage,-0.47031212938098516
1997-01-31,ES,Macro vulnerability,-0.15260827460599277
1997-01-31,ES,Market stress,-0.0006667583478172761
1997-01-31,UK,Credit & leverage,-0.06076698578214695
1997-01-31,UK,Macro vulnerability,-0.31426556033927594
1997-01-31,UK,Market stress,-0.365521313956971
1997-01-31,UK,Uncertainty,-1.0098790283417958
1997-01-31,US,Credit & leverage,-0.42514480589003245
1997-01-31,US,Macro vulnerability,-0.36749214598975494
1997-01-31,US,Market stress,-0.32273415870929156
1997-01-31,US,Uncertainty,-1.0089523374767453
1997-02-28,DE,Credit & leverage,-0.48631628793753107
1997-02-28,DE,Macro vulnerability,0.2638866217842542
1997-02-28,DE,Market stress,-0.3003794171454394
1997-02-28,DE,Uncertainty,-0.7029745322706373
1997-02-28,ES,Credit & leverage,-0.47031212938098516
1997-02-28,ES,Macro vulnerability,-0.18125521144366843
1997-02-28,ES,Market stress,0.021729216652510725
1997-02-28,UK,Credit & leverage,-0.06076698578214695
1997-02-28,UK,Macro vulnerability,-0.35795925921694516
1997-02-28,UK,Market stress,-0.3215780464507465
1997-02-28,UK,Uncertainty,-1.0197599848965724
1997-02-28,US,Credit & leverage,-0.42514480589003245
1997-02-28,US,Macro vulnerability,-0.3891221166801952
1997-02-28,US,Market stress,-0.30077531804860125
1997-02-28,US,Uncertainty,-0.715793887685046
1997-03-31,DE,Credit & leverage,-0.48631628793753107
1997-03-31,DE,Macro vulnerability,0.2769140432734743
1997-03-31,DE,Market stress,-0.34215039492113014
1997-03-31,DE,Uncertainty,-0.7441564487913117
1997-03-31,ES,Credit & leverage,-0.47031212938098516
1997-03-31,ES,Macro vulnerability,-0.20759535135590382
1997-03-31,ES,Market stress,-0.06233531604438484
1997-03-31,UK,Credit & leverage,-0.06076698578214695
1997-03-31,UK,Macro vulnerability,-0.38703469498114274
1997-03-31,UK,Market stress,-0.3834288490289757
1997-03-31,UK,Uncertainty,-0.7665272780006165
1997-03-31,US,Credit & leverage,-0.42514480589003245
1997-03-31,US,Macro vulnerability,-0.42274869020276756
1997-03-31,US,Market stress,-0.3406447783989462
1997-03-31,US,Uncertainty,-1.0079389827703327
1997-04-30,DE,Credit & leverage,-0.46959007354502874
1997-04-30,DE,Macro vulnerability,0.2252036222494623
1997-04-30,DE,Market stress,-0.2530262336376578
1997-04-30,DE,Uncertainty,-0.5013145280447923
1997-04-30,ES,Credit & leverage,-0.405240734712232
1997-04-30,ES,Macro vulnerability,-0.25904715059192707
1997-04-30,ES,Market stress,0.03537915613997495
1997-04-30,UK,Credit & leverage,0.09989128500274935
1997-04-30,UK,Macro vulnerability,-0.4930769971632116
1997-04-30,UK,Market stress,-0.28538313445789043
1997-04-30,UK,Uncertainty,-0.7686980673890206
1997-04-30,US,Credit & leverage,-0.3387184675552815
1997-04-30,US,Macro vulnerability,-0.47564376360092325
1997-04-30,US,Market stress,-0.24038331050162393
1997-04-30,US,Uncertainty,-0.9977598347444158
1997-05-31,DE,Credit & leverage,-0.46959007354502874
1997-05-31,DE,Macro vulnerability,0.20798207810593106
1997-05-31,DE,Market stress,-0.14333999599997846
1997-05-31,DE,Uncertainty,-0.6120502945940091
1997-05-31,ES,Credit & leverage,-0.405240734712232
1997-05-31,ES,Macro vulnerability,-0.2644774880510155
1997-05-31,ES,Market stress,0.14156375057309226
1997-05-31,UK,Credit & leverage,0.09989128500274935
1997-05-31,UK,Macro vulnerability,-0.4930769971632116
1997-05-31,UK,Market stress,-0.11935432833118928
1997-05-31,UK,Uncertainty,-1.0378602516925077
1997-05-31,US,Credit & leverage,-0.3387184675552815
1997-05-31,US,Macro vulnerability,-0.5485891717736456
1997-05-31,US,Market stress,-0.13698183807536368
1997-05-31,US,Uncertainty,-1.043732974079712
1997-06-30,DE,Credit & leverage,-0.46959007354502874
1997-06-30,DE,Macro vulnerability,0.22065645178629892
1997-06-30,DE,Market stress,-0.007931130369326652
1997-06-30,DE,Uncertainty,-0.5053505629039255
1997-06-30,ES,Credit & leverage,-0.405240734712232
1997-06-30,ES,Macro vulnerability,-0.2523623175830639
1997-06-30,ES,Market stress,0.29038974962219605
1997-06-30,UK,Credit & leverage,0.09989128500274935
1997-06-30,UK,Macro vulnerability,-0.4784587340497403
1997-06-30,UK,Market stress,0.002554209178615263
1997-06-30,UK,Uncertainty,-0.9828311114803585
1997-06-30,US,Credit & leverage,-0.3387184675552815
1997-06-30,US,Macro vulnerability,-0.5204725468795907
1997-06-30,US,Market stress,-0.011558874116989346
1997-06-30,US,Uncertainty,-0.9280067150679278
1997-07-31,DE,Credit & leverage,-0.5599784094035574
1997-07-31,DE,Macro vulnerability,0.3448227822800582
1997-07-31,DE,Market stress,-0.13733894652646167
1997-07-31,DE,Uncertainty,-0.6452834834912096
1997-07-31,ES,Credit & leverage,-0.37157979402379016
1997-07-31,ES,Macro vulnerability,-0.29906384350110354
1997-07-31,ES,Market stress,0.18217816107876628
1997-07-31,UK,Credit & leverage,0.1088551911753645
1997-07-31,UK,Macro vulnerability,-0.48492381144234553
1997-07-31,UK,Market stress,-0.04860984638156797
1997-07-31,UK,Uncertainty,-1.0396590546433828
1997-07-31,US,Credit & leverage,-0.1892985415715914
1997-07-31,US,Macro vulnerability,-0.602767568596716
1997-07-31,US,Market stress,-0.10433412409582822
1997-07-31,US,Uncertainty,-1.0336745073870135
1997-08-31,DE,Credit & leverage,-0.5599784094035574
1997-08-31,DE,Macro vulnerability,0.36695616414271653
1997-08-31,DE,Market stress,-0.09997982877262401
1997-08-31,DE,Uncertainty,-0.4272580456695944
1997-08-31,ES,Credit & leverage,-0.37157979402379016
1997-08-31,ES,Macro vulnerability,-0.31033937902254377
1997-08-31,ES,Market stress,0.2113767624662337
1997-08-31,UK,Credit & leverage,0.1088551911753645
1997-08-31,UK,Macro vulnerability,-0.5360071871081229
1997-08-31,UK,Market stress,0.004761827034527544
1997-08-31,UK,Uncertainty,-1.192281522419244
1997-08-31,US,Credit & leverage,-0.1892985415715914
1997-08-31,US,Macro vulnerability,-0.6237096935622262
1997-08-31,US,Market stress,-0.09248899313787878
1997-08-31,US,Uncertainty,-1.2659397819467024
1997-09-30,DE,Credit & leverage,-0.5599784094035574
1997-09-30,DE,Macro vulnerability,0.2836073169998978
1997-09-30,DE,Market stress,0.12170251759544981
1997-09-30,DE,Uncertainty,-0.6686252956359791
1997-09-30,ES,Credit & leverage,-0.37157979402379016
1997-09-30,ES,Macro vulnerability,-0.2945761121083718
1997-09-30,ES,Market stress,0.4145600515820296
1997-09-30,UK,Credit & leverage,0.1088551911753645
1997-09-30,UK,Macro vulnerability,-0.5578540365469574
1997-09-30,UK,Market stress,0.20453447380856346
1997-09-30,UK,Uncertainty,-0.9098704612505061
1997-09-30,US,Credit & leverage,-0.1892985415715914
1997-09-30,US,Macro vulnerability,-0.6119824060236451
1997-09-30,US,Market stress,0.06896501134567651
1997-09-30,US,Uncertainty,-1.2982319372156041
1997-10-31,DE,Credit & leverage,-0.4923737926158729
1997-10-31,DE,Macro vulnerability,0.2466594734015425
1997-10-31,DE,Market stress,0.20900582305584212
1997-10-31,DE,Uncertainty,-0.629328254789243
1997-10-31,ES,Credit & leverage,-0.33037834138843314
1997-10-31,ES,Macro vulnerability,-0.41786633342821355
1997-10-31,ES,Market stress,0.4465904247009724
1997-10-31,UK,Credit & leverage,-0.16726264601779395
1997-10-31,UK,Macro vulnerability,-0.5867651773755125
1997-10-31,UK,Market stress,0.28029568025631324
1997-10-31,UK,Uncertainty,-0.8120384290277981
1997-10-31,US,Credit & leverage,-0.044107551465856314
1997-10-31,US,Macro vulnerability,-0.6333268451161272
1997-10-31,US,Market stress,0.12151008903353673
1997-10-31,US,Uncertainty,-0.8089566526191093
1997-11-30,DE,Credit & leverage,-0.4923737926158729
1997-11-30,DE,Macro vulnerability,0.2953350852690159
1997-11-30,DE,Market stress,0.5772706484106411
1997-11-30,DE,Uncertainty,-0.6477747799952319
1997-11-30,ES,Credit & leverage,-0.33037834138843314
1997-11-30,ES,Macro vulnerability,-0.41984129372778867
1997-11-30,ES,Market stress,0.7624133106687164
1997-11-30,UK,Credit & leverage,-0.16726264601779395
1997-11-30,UK,Macro vulnerability,-0.6086120268143471
1997-11-30,UK,Market stress,0.5912944433643484
1997-11-30,UK,Uncertainty,-0.9472738044367149
1997-11-30,US,Credit & leverage,-0.044107551465856314
1997-11-30,US,Macro vulnerability,-0.685353945012416
1997-11-30,US,Market stress,0.4462792115907647
1997-11-30,US,Uncertainty,-0.9300585280405259
1997-12-31,DE,Credit & leverage,-0.4923737926158729
1997-12-31,DE,Macro vulnerability,0.310878837594786
1997-12-31,DE,Market stress,0.33296512689474406
1997-12-31,DE,Uncertainty,-0.557819550599612
1997-12-31,ES,Credit & leverage,-0.33037834138843314
1997-12-31,ES,Macro vulnerability,-0.4358698137121699
1997-12-31,ES,Market stress,0.4446403091385746
1997-12-31,UK,Credit & leverage,-0.16726264601779395
1997-12-31,UK,Macro vulnerability,-0.6376874625785448
1997-12-31,UK,Market stress,0.4765262321133382
1997-12-31,UK,Uncertainty,-1.066220476311198
1997-12-31,US,Credit & leverage,-0.044107551465856314
1997-12-31,US,Macro vulnerability,-0.6804978339736252
1997-12-31,US,Market stress,0.29638337230380385
1997-12-31,US,Uncertainty,-0.6916762759803086
1998-01-31,DE,Credit & leverage,-0.32612652098073797
1998-01-31,DE,Macro vulnerability,-0.027739325032668443
1998-01-31,DE,Market stress,0.14967562438683601
1998-01-31,DE,Uncertainty,-0.7343298834321358
1998-01-31,ES,Credit & leverage,-0.18649964487175874
1998-01-31,ES,Macro vulnerability,-0.45954944892352806
1998-01-31,ES,Market stress,0.26986030847461717
1998-01-31,UK,Credit & leverage,0.1549720189035435
1998-01-31,UK,Macro vulnerability,-0.5342941527426012
1998-01-31,UK,Market stress,0.32380569203820875
1998-01-31,UK,Uncertainty,-0.9366945048087538
1998-01-31,US,Credit & leverage,0.16222664975727977
1998-01-31,US,Macro vulnerability,-0.7718208296426358
1998-01-31,US,Market stress,0.12150970097523753
1998-01-31,US,Uncertainty,-0.6387941303182673
1998-02-28,DE,Credit & leverage,-0.32612652098073797
1998-02-28,DE,Macro vulnerability,0.019916974443092855
1998-02-28,DE,Market stress,-0.04912170649037986
1998-02-28,DE,Uncertainty,-0.7788888441467452
1998-02-28,ES,Credit & leverage,-0.18649964487175874
1998-02-28,ES,Macro vulnerability,-0.49824546342929504
1998-02-28,ES,Market stress,0.0686027022572116
1998-02-28,UK,Credit & leverage,0.1549720189035435
1998-02-28,UK,Macro vulnerability,-0.5342941527426012
1998-02-28,UK,Market stress,0.151719177350787
1998-02-28,UK,Uncertainty,-0.943431080316701
1998-02-28,US,Credit & leverage,0.16222664975727977
1998-02-28,US,Macro vulnerability,-0.7878922820703345
1998-02-28,US,Market stress,-0.0572501770985797
1998-02-28,US,Uncertainty,-0.6899498880532015
1998-03-31,DE,Credit & leverage,-0.32612652098073797
1998-03-31,DE,Macro vulnerability,0.011078425153590624
1998-03-31,DE,Market stress,0.037969084024934124
1998-03-31,DE,Uncertainty,-0.5982743768301838
1998-03-31,ES,Credit & leverage,-0.18649964487175874
1998-03-31,ES,Macro vulnerability,-0.4984539748683135
1998-03-31,ES,Market stress,0.13668278724733215
1998-03-31,UK,Credit & leverage,0.1549720189035435
1998-03-31,UK,Macro vulnerability,-0.5416838295307095
1998-03-31,UK,Market stress,0.23023738873801158
1998-03-31,UK,Uncertainty,-0.8249450489750418
1998-03-31,US,Credit & leverage,0.16222664975727977
1998-03-31,US,Macro vulnerability,-0.7756320189870864
1998-03-31,US,Market stress,0.0018835157535404094
1998-03-31,US,Uncertainty,-0.9301868095340424
1998-04-30,DE,Credit & leverage,-0.11243931589284491
1998-04-30,DE,Macro vulnerability,0.25054976718249705
1998-04-30,DE,Market stress,0.16563172776151294
1998-04-30,DE,Uncertainty,-0.7662887155254674
1998-04-30,ES,Credit & leverage,0.07125804502428561
1998-04-30,ES,Macro vulnerability,-0.5161623037833101
1998-04-30,ES,Market stress,0.24432719031964928
1998-04-30,UK,Credit & leverage,0.20506003602341746
1998-04-30,UK,Macro vulnerability,-0.46839056931540884
1998-04-30,UK,Market stress,0.3748392973809152
1998-04-30,UK,Uncertainty,-1.025609885835754
1998-04-30,US,Credit & leverage,0.35945218803230183
1998-04-30,US,Macro vulnerability,-0.7375810681531058
1998-04-30,US,Market stress,0.1256472070171109
1998-04-30,US,Uncertainty,-1.0496746872776084
1998-05-31,DE,Credit & leverage,-0.11243931589284491
1998-05-31,DE,Macro vulnerability,0.18899410865472954
1998-05-31,DE,Market stress,0.07983121629379718
1998-05-31,DE,Uncertainty,-0.4922048078757543
1998-05-31,ES,Credit & leverage,0.07125804502428561
1998-05-31,ES,Macro vulnerability,-0.5171086439561271
1998-05-31,ES,Market stress,0.15031228142217673
1998-05-31,UK,Credit & leverage,0.20506003602341746
1998-05-31,UK,Macro vulnerability,-0.4611619829900457
1998-05-31,UK,Market stress,0.2780200569571038
1998-05-31,UK,Uncertainty,-0.852803011733577
1998-05-31,US,Credit & leverage,0.35945218803230183
1998-05-31,US,Macro vulnerability,-0.6862214525636249
1998-05-31,US,Market stress,0.04327543769678524
1998-05-31,US,Uncertainty,-0.9885286339847706
1998-06-30,DE,Credit & leverage,-0.11243931589284491
1998-06-30,DE,Macro vulnerability,0.18870460945147075
1998-06-30,DE,Market stress,0.15032516993626516
1998-06-30,DE,Uncertainty,-0.6258362792821477
1998-06-30,ES,Credit & leverage,0.07125804502428561
1998-06-30,ES,Macro vulnerability,-0.4986980724729708
1998-06-30,ES,Market stress,0.2180741178572178
1998-06-30,UK,Credit & leverage,0.20506003602341746
1998-06-30,UK,Macro vulnerability,-0.48284774196613517
1998-06-30,UK,Market stress,0.38097677833960786
1998-06-30,UK,Uncertainty,-0.9020713727572026
1998-06-30,US,Credit & leverage,0.35945218803230183
1998-06-30,US,Macro vulnerability,-0.6660635507021568
1998-06-30,US,Market stress,0.12030160050336033
1998-06-30,US,Uncertainty,-0.9785968366303736
1998-07-31,DE,Credit & leverage,0.2852185201121226
1998-07-31,DE,Macro vulnerability,0.04854848199133388
1998-07-31,DE,Market stress,0.14057236778305018
1998-07-31,DE,Uncertainty,-0.49166653923239206
1998-07-31,ES,Credit & leverage,0.33598197775517114
1998-07-31,ES,Macro vulnerability,-0.4745608850206471
1998-07-31,ES,Market stress,0.20306015451692047
1998-07-31,UK,Credit & leverage,0.4564159318813357
1998-07-31,UK,Macro vulnerability,-0.4216649850936533
1998-07-31,UK,Market stress,0.35019281894576554
1998-07-31,UK,Uncertainty,-0.7218363944806157
1998-07-31,US,Credit & leverage,0.428267146557649
1998-07-31,US,Macro vulnerability,-0.6678914858261203
1998-07-31,US,Market stress,0.08874424761243417
1998-07-31,US,Uncertainty,-0.7047455576904924
1998-08-31,DE,Credit & leverage,0.2852185201121226
1998-08-31,DE,Macro vulnerability,-0.01644729372807463
1998-08-31,DE,Market stress,0.6770319072010873
1998-08-31,DE,Uncertainty,-0.5622713137977472
1998-08-31,ES,Credit & leverage,0.33598197775517114
1998-08-31,ES,Macro vulnerability,-0.4995921275455679
1998-08-31,ES,Market stress,0.7316443611119365
1998-08-31,UK,Credit & leverage,0.4564159318813357
1998-08-31,UK,Macro vulnerability,-0.4435118345324878
1998-08-31,UK,Market stress,0.8640538121531717
1998-08-31,UK,Uncertainty,-1.02910627775531
1998-08-31,US,Credit & leverage,0.428267146557649
1998-08-31,US,Macro vulnerability,-0.6759531265721254
1998-08-31,US,Market stress,0.5904451279441821
1998-08-31,US,Uncertainty,-0.4000238094670712
1998-09-30,DE,Credit & leverage,0.2852185201121226
1998-09-30,DE,Macro vulnerability,-0.06835023850909476
1998-09-30,DE,Market stress,1.2387265159286627
1998-09-30,DE,Uncertainty,-0.26127121225732297
1998-09-30,ES,Credit & leverage,0.33598197775517114
1998-09-30,ES,Macro vulnerability,-0.533095365054452
1998-09-30,ES,Market stress,1.2546693620957814
1998-09-30,UK,Credit & leverage,0.4564159318813357
1998-09-30,UK,Macro vulnerability,-0.43628324820712466
1998-09-30,UK,Market stress,1.3277371682830976
1998-09-30,UK,Uncertainty,-0.6030722418136272
1998-09-30,US,Credit & leverage,0.428267146557649
1998-09-30,US,Macro vulnerability,-0.6713411057457336
1998-09-30,US,Market stress,1.0874423492439966
1998-09-30,US,Uncertainty,0.11939878225136326
1998-10-31,DE,Credit & leverage,0.5219236504332917
1998-10-31,DE,Macro vulnerability,0.08094741477497402
1998-10-31,DE,Market stress,1.5202845203133868
1998-10-31,DE,Uncertainty,-0.6075991104667415
1998-10-31,ES,Credit & leverage,0.5002395765068129
