date,country_code,C2GDP_GAP,CPI_INFL,CREDIT_GROWTH,CS_CORP,DSR,EPU,GDP_GROWTH,HPI_GROWTH,LIQ_SPREAD,TS_SLOPE,UNEMP,VIX_EQ
1959-11-30,UK,,0.1821494,,,,,,,,,,
1959-11-30,US,0.7,1.37931,10.40888924190675,,,,,,,,5.8,
1959-12-31,DE,,2.325581,17.822586601669265,,,,,,,,,
1959-12-31,ES,,3.801965,,,,,,,,,,
1959-12-31,UK,,0.0,,,,,,,,,,
1959-12-31,US,0.7,1.730104,10.40888924190675,,,,,,,,5.3,
1960-01-31,DE,,2.325581,18.931559027024413,,,,,,,2.1399999999999997,,
1960-01-31,ES,,2.836877,,,,,,,,,,
1960-01-31,UK,,-0.4528986,,,,,,,,1.1900000000000004,,
1960-01-31,US,-0.2,1.034483,10.152298480375954,,,,,,,,5.2,
1960-02-29,DE,,1.744186,18.931559027024413,,,,,,,1.9300000000000006,,
1960-02-29,ES,,2.2628049999999997,,,,,,,,,,
1960-02-29,UK,,-0.3626473,,,,,,,,0.71,,
1960-02-29,US,-0.2,1.730104,10.152298480375954,,,,,,,,4.8,
1960-03-31,DE,,1.744186,18.931559027024413,,,,,,,1.6900000000000004,,
1960-03-31,ES,,1.589936,,,,,,,,,,
1960-03-31,UK,,-0.543971,,,,,,,,0.8499999999999996,,
1960-03-31,US,-0.2,1.730104,10.152298480375954,,,,,,,,5.4,
1960-04-30,DE,,2.325581,19.20637881189966,,,,,,,1.8100000000000005,,
1960-04-30,ES,,1.0466030000000002,,,,,,,,,,
1960-04-30,UK,,0.7305936,,,,,,,,0.8700000000000001,,
1960-04-30,US,0.6,1.7241380000000002,9.488545320687702,,,,,,,,5.2,
1960-05-31,DE,,2.616279,19.20637881189966,,,,,,,1.7600000000000007,,
1960-05-31,ES,,0.4296269,,,,,,,,,,
1960-05-31,UK,,1.099908,,,,,,,,0.9300000000000006,,
1960-05-31,US,0.6,1.7241380000000002,9.488545320687702,,,,,,,,5.1,
1960-06-30,DE,,1.729107,19.20637881189966,,,,,,,1.3499999999999996,,
1960-06-30,ES,,0.9259092,,,,,,,,,,
1960-06-30,UK,,1.463861,,,,,,,,1.0099999999999998,,
1960-06-30,US,0.6,1.7182130000000002,9.488545320687702,,,,,,,,5.4,
1960-07-31,DE,,1.436782,17.47175518192332,,,,,,,1.12,,
1960-07-31,ES,,0.8847725000000001,,,,,,,,,,
1960-07-31,UK,,1.926605,,,,,,,,0.25,,
1960-07-31,US,0.5,1.3698629999999998,8.629973236292843,,,,,,,,5.5,
1960-08-31,DE,,1.146132,17.47175518192332,,,,,,,1.0599999999999996,,
1960-08-31,ES,,0.9244154,,,,,,,,,,
1960-08-31,UK,,1.006404,,,,,,,,0.28000000000000025,,
1960-08-31,US,0.5,1.3698629999999998,8.629973236292843,,,,,,,,5.6,
1960-09-30,DE,,1.149425,17.47175518192332,,,,,,,0.8899999999999997,,
1960-09-30,ES,,1.001234,,,,,,,,,,
1960-09-30,UK,,1.655934,,,,,,,,0.3899999999999997,,
1960-09-30,US,0.5,1.023891,8.629973236292843,,,,,,,,5.5,
1960-10-31,DE,,1.146132,12.426863925108655,,,,,,,0.20000000000000018,,
1960-10-31,ES,,0.9574206,,,,,,,,,,
1960-10-31,UK,,2.014652,,,,,,,,0.47999999999999954,,
1960-10-31,US,1.2,1.360544,8.033729949718516,,,,,,,,6.1,
1960-11-30,DE,,0.5681818000000001,12.426863925108655,,,,,,,0.8200000000000003,,
1960-11-30,ES,,0.7308139,,,,,,,,,,
1960-11-30,UK,,1.727273,,,,,,,,1.1599999999999993,,
1960-11-30,US,1.2,1.360544,8.033729949718516,,,,,,,,6.1,
1960-12-31,DE,,0.5681818000000001,12.426863925108655,,,,,,,1.1400000000000006,,
1960-12-31,ES,,0.6037596,,,,,,,,,,
1960-12-31,UK,,1.814882,,,,,,,,1.54,,
1960-12-31,US,1.2,1.360544,8.033729949718516,,,,,,,,6.6,
1961-01-31,DE,,1.420455,18.668666639639998,,,,,,,1.4399999999999995,,
1961-01-31,ES,,1.82558,,,,,,,,,,
1961-01-31,UK,,2.1838040000000003,,,,,3.023883842458064,,,1.71,,
1961-01-31,US,0.9,1.7064849999999998,7.552274021641847,,,,-0.6675232238540829,,,,6.6,
1961-02-28,DE,,2.0,18.668666639639998,,,,,,,1.87,,
1961-02-28,ES,,1.075928,,,,,,,,,,
1961-02-28,UK,,2.1838040000000003,,,,,3.023883842458064,,,1.5199999999999996,,
1961-02-28,US,0.9,1.360544,7.552274021641847,,,,-0.6675232238540829,,,,6.9,
1961-03-31,DE,,2.0,18.668666639639998,,,,,,,2.1700000000000004,,
1961-03-31,ES,,0.7520226,,,,,,,,,,
1961-03-31,UK,,2.734731,,,,,3.023883842458064,,,1.4499999999999993,,
1961-03-31,US,0.9,1.360544,7.552274021641847,,,,-0.6675232238540829,,,,6.9,
1961-04-30,DE,,1.420455,19.16487385096812,,,,,,,2.3600000000000003,,
1961-04-30,ES,,0.934203,,,,,,,,,,
1961-04-30,UK,,2.719855,,,,,4.181118214247936,,,1.4000000000000004,,
1961-04-30,US,1.5,1.016949,7.055414919705716,,,,1.565784681808946,,,,7.0,
1961-05-31,DE,,1.983003,19.16487385096812,,,,,,,2.3699999999999997,,
1961-05-31,ES,,0.9777836,,,,,,,,,,
1961-05-31,UK,,2.9918400000000003,,,,,4.181118214247936,,,1.54,,
1961-05-31,US,1.5,1.016949,7.055414919705716,,,,1.565784681808946,,,,7.1,
1961-06-30,DE,,2.549575,19.16487385096812,,,,,,,2.4699999999999998,,
1961-06-30,ES,,0.509684,,,,,,,,,,
1961-06-30,UK,,3.3363389999999997,,,,,4.181118214247936,,,1.7000000000000002,,
1961-06-30,US,1.5,0.6756757,7.055414919705716,,,,1.565784681808946,,,,6.9,
1961-07-31,DE,,2.549575,18.894358197652394,,,,,,,2.54,,
1961-07-31,ES,,0.5506678,,,,,,,,,,
1961-07-31,UK,,3.150315,,,,,2.1430460626138625,,,1.46,,
1961-07-31,US,1.3,1.351351,7.082306770929714,,,,3.0115335873594162,,,,7.0,
1961-08-31,DE,,2.549575,18.894358197652394,,,,,,,2.8100000000000005,,
1961-08-31,ES,,0.508854,,,,,,,,,,
1961-08-31,UK,,4.800725,,,,,2.1430460626138625,,,-0.21999999999999975,,
1961-08-31,US,1.3,1.013514,7.082306770929714,,,,3.0115335873594162,,,,6.6,
1961-09-30,DE,,2.840909,18.894358197652394,,,,,,,2.94,,
1961-09-30,ES,,-0.02022298,,,,,,,,,,
1961-09-30,UK,,4.5248870000000005,,,,,2.1430460626138625,,,-0.16000000000000014,,
1961-09-30,US,1.3,1.351351,7.082306770929714,,,,3.0115335873594162,,,,6.7,
1961-10-31,DE,,2.549575,20.98024273739383,,,,,,,1.9500000000000002,,
1961-10-31,ES,,0.1008768999999999,,,,,,,,,,
1961-10-31,UK,,3.859964,,,,,1.3611608965529598,,,-0.20999999999999996,,
1961-10-31,US,1.4,0.671141,7.6408459915762394,,,,6.397498989994643,,,,6.5,
1961-11-30,DE,,2.824859,20.98024273739383,,,,,,,2.29,,
1961-11-30,ES,,1.53166,,,,,,,,,,
1961-11-30,UK,,4.468275,,,,,1.3611608965529598,,,0.54,,
1961-11-30,US,1.4,0.671141,7.6408459915762394,,,,6.397498989994643,,,,6.1,
1961-12-31,DE,,2.824859,20.98024273739383,,,,,,,2.17,,
1961-12-31,ES,,0.9601801,,,,,,,,,,
1961-12-31,UK,,4.3672010000000006,,,,,1.3611608965529598,,,0.6399999999999997,,
1961-12-31,US,1.4,0.671141,7.6408459915762394,,,,6.397498989994643,,,,6.0,
1962-01-31,DE,,3.081233,13.876742279311305,,,,,,,2.97,,
1962-01-31,ES,,0.3585645999999999,,,,,,,,,,
1962-01-31,UK,,4.630454,,,,,0.15863721778912598,,,0.5499999999999998,,
1962-01-31,US,-0.2,0.671141,7.89686442120392,,,,7.569160858836632,,,,5.8,
1962-02-28,DE,,3.3613449999999996,13.876742279311305,,,,,,,2.7600000000000002,,
1962-02-28,ES,,1.646918,,,,,,,,,,
1962-02-28,UK,,4.735085,,,,,0.15863721778912598,,,0.6199999999999992,,
1962-02-28,US,-0.2,1.006711,7.89686442120392,,,,7.569160858836632,,,,5.5,
1962-03-31,DE,,3.641457,13.876742279311305,,,,,,,2.5799999999999996,,
1962-03-31,ES,,2.985665,,,,,,,,,,
1962-03-31,UK,,4.780390000000001,,,,,0.15863721778912598,,,1.1399999999999997,,
1962-03-31,US,-0.2,1.006711,7.89686442120392,,,,7.569160858836632,,,,5.6,
1962-04-30,DE,,3.921569,13.72745326527598,,,,,,,2.5199999999999996,,
1962-04-30,ES,,4.16499,,,,,,,,,,
1962-04-30,UK,,5.677405,,,,,0.6888882861868506,,,1.7800000000000002,,
1962-04-30,US,-0.1,1.342282,8.380979651404452,,,,6.730272632782142,,,,5.6,
